RoID,Relationship,RoID_end
15891,Connect_to,39025
15892,Connect_to,15891
15892,Connect_to,39023
15893,Connect_to,39024
15894,Connect_to,39024
15895,Connect_to,15896
15896,Connect_to,15895
15896,Connect_to,15897
15897,Connect_to,15896
15897,Connect_to,39025
15898,Connect_to,15889
15898,Connect_to,15899
15898,Connect_to,42796
15899,Connect_to,15889
15899,Connect_to,15898
15899,Connect_to,42796
15900,Connect_to,15901
15900,Connect_to,15902
15900,Connect_to,15904
15900,Connect_to,15905
15900,Connect_to,39025
15901,Connect_to,15900
15901,Connect_to,15910
15901,Connect_to,41467
15902,Connect_to,15900
15902,Connect_to,15903
15902,Connect_to,34078
15902,Connect_to,42643
15903,Connect_to,15902
15903,Connect_to,15904
15903,Connect_to,15905
15903,Connect_to,15906
15903,Connect_to,15907
15903,Connect_to,15908
15903,Connect_to,39025
15904,Connect_to,15900
15904,Connect_to,15903
15904,Connect_to,15905
15905,Connect_to,15900
15905,Connect_to,15903
15905,Connect_to,15904
15905,Connect_to,15906
15905,Connect_to,15907
15905,Connect_to,15908
15905,Connect_to,34077
15905,Connect_to,34078
15906,Connect_to,15903
15906,Connect_to,15905
15907,Connect_to,15903
15907,Connect_to,15905
15908,Connect_to,15903
15908,Connect_to,15905
15909,Connect_to,15910
15910,Connect_to,15901
15910,Connect_to,15909
15911,Connect_to,39024
15912,Connect_to,39022
15912,Connect_to,39024
15913,Connect_to,40223
15914,Connect_to,9292
15914,Connect_to,14781
15914,Connect_to,31306
15915,Connect_to,9292
15915,Connect_to,9293
15916,Connect_to,2403
15916,Connect_to,2406
15916,Connect_to,15917
15917,Connect_to,2404
15917,Connect_to,15916
15918,Connect_to,3720
15918,Connect_to,15919
15919,Connect_to,2404
15919,Connect_to,15918
15920,Connect_to,3720
15920,Connect_to,15921
15921,Connect_to,3722
15921,Connect_to,15920
15922,Connect_to,4041
15922,Connect_to,4044
15922,Connect_to,4046
15923,Connect_to,4041
15923,Connect_to,4043
15924,Connect_to,14540
15924,Connect_to,41435
15925,Connect_to,716
15925,Connect_to,12318
15926,Connect_to,40357
15927,Connect_to,41440
15928,Connect_to,6787
15928,Connect_to,41436
15930,Connect_to,40357
15931,Connect_to,39532
15932,Connect_to,15933
15932,Connect_to,40352
15933,Connect_to,15932
15934,Connect_to,15935
15934,Connect_to,40352
15935,Connect_to,15934
15936,Connect_to,40354
15937,Connect_to,8011
15937,Connect_to,17730
15937,Connect_to,37890
15937,Connect_to,40028
15937,Connect_to,40029
15937,Connect_to,40354
15938,Connect_to,40352
15939,Connect_to,12365
15939,Connect_to,12367
15939,Connect_to,15940
15939,Connect_to,15946
15940,Connect_to,8011
15940,Connect_to,15939
15941,Connect_to,12367
15942,Connect_to,15943
15943,Connect_to,15942
15943,Connect_to,15944
15944,Connect_to,15943
15944,Connect_to,15945
15945,Connect_to,15944
15946,Connect_to,8011
15946,Connect_to,12367
15946,Connect_to,15939
15947,Connect_to,40028
15947,Connect_to,40354
15948,Connect_to,41602
15950,Connect_to,40028
15952,Connect_to,7832
15952,Connect_to,7835
15952,Connect_to,12486
15954,Connect_to,15955
15955,Connect_to,15954
15957,Connect_to,15958
15958,Connect_to,15957
15958,Connect_to,15960
15959,Connect_to,5964
15960,Connect_to,15958
15961,Connect_to,15003
15961,Connect_to,15963
15962,Connect_to,15003
15962,Connect_to,15970
15963,Connect_to,15003
15963,Connect_to,15961
15964,Connect_to,9740
15964,Connect_to,15003
15964,Connect_to,15965
15965,Connect_to,15003
15965,Connect_to,15964
15966,Connect_to,15003
15966,Connect_to,15969
15967,Connect_to,9740
15968,Connect_to,9740
15969,Connect_to,9743
15969,Connect_to,15003
15969,Connect_to,15966
15970,Connect_to,15962
15971,Connect_to,18467
15971,Connect_to,40612
15971,Connect_to,41563
15972,Connect_to,2510
15972,Connect_to,18466
15972,Connect_to,40612
15974,Connect_to,15975
15974,Connect_to,15976
15975,Connect_to,15974
15975,Connect_to,42803
15976,Connect_to,15974
15976,Connect_to,40933
15977,Connect_to,15978
15977,Connect_to,15979
15977,Connect_to,15981
15977,Connect_to,43038
15978,Connect_to,15977
15978,Connect_to,15993
15978,Connect_to,41870
15979,Connect_to,15977
15979,Connect_to,43037
15981,Connect_to,15977
15981,Connect_to,15985
15981,Connect_to,15986
15981,Connect_to,15987
15981,Connect_to,15988
15981,Connect_to,41870
15982,Connect_to,15983
15982,Connect_to,15984
15982,Connect_to,16001
15982,Connect_to,16002
15983,Connect_to,15982
15983,Connect_to,15984
15983,Connect_to,16000
15983,Connect_to,16008
15983,Connect_to,16009
15983,Connect_to,16012
15983,Connect_to,16013
15983,Connect_to,16015
15983,Connect_to,16016
15984,Connect_to,15982
15984,Connect_to,15983
15985,Connect_to,15981
15985,Connect_to,15986
15985,Connect_to,41450
15986,Connect_to,15981
15986,Connect_to,15985
15986,Connect_to,41870
15987,Connect_to,15981
15987,Connect_to,41870
15988,Connect_to,15981
15988,Connect_to,41870
15989,Connect_to,40330
15989,Connect_to,41876
15990,Connect_to,3567
15990,Connect_to,15996
15990,Connect_to,40330
15991,Connect_to,3565
15991,Connect_to,15992
15992,Connect_to,15991
15992,Connect_to,42351
15993,Connect_to,15978
15993,Connect_to,43037
15995,Connect_to,3567
15995,Connect_to,15996
15996,Connect_to,15990
15996,Connect_to,15995
15997,Connect_to,3567
15997,Connect_to,15998
15997,Connect_to,15999
15997,Connect_to,16001
15998,Connect_to,15997
15999,Connect_to,15997
16000,Connect_to,15983
16000,Connect_to,16002
16001,Connect_to,15982
16001,Connect_to,15997
16001,Connect_to,43037
16002,Connect_to,3563
16002,Connect_to,15982
16002,Connect_to,16000
16003,Connect_to,3563
16003,Connect_to,16004
16004,Connect_to,16003
16004,Connect_to,16005
16005,Connect_to,16004
16005,Connect_to,16006
16006,Connect_to,16005
16006,Connect_to,16008
16007,Connect_to,16008
16008,Connect_to,15983
16008,Connect_to,16006
16008,Connect_to,16007
16008,Connect_to,16009
16008,Connect_to,16011
16008,Connect_to,16014
16008,Connect_to,32403
16008,Connect_to,32404
16008,Connect_to,43037
16009,Connect_to,15983
16009,Connect_to,16008
16009,Connect_to,16010
16009,Connect_to,16011
16009,Connect_to,16012
16009,Connect_to,16014
16010,Connect_to,16009
16011,Connect_to,16008
16011,Connect_to,16009
16012,Connect_to,15983
16012,Connect_to,16009
16013,Connect_to,15983
16014,Connect_to,16008
16014,Connect_to,16009
16015,Connect_to,15983
16015,Connect_to,16017
16016,Connect_to,15983
16017,Connect_to,16015
16017,Connect_to,16018
16018,Connect_to,16017
16018,Connect_to,43035
16019,Connect_to,16021
16019,Connect_to,16022
16019,Connect_to,43035
16020,Connect_to,32404
16020,Connect_to,32405
16020,Connect_to,43035
16021,Connect_to,16019
16021,Connect_to,16026
16022,Connect_to,16019
16022,Connect_to,16023
16022,Connect_to,16026
16022,Connect_to,16028
16022,Connect_to,16029
16023,Connect_to,16022
16023,Connect_to,16024
16023,Connect_to,16025
16023,Connect_to,16032
16023,Connect_to,16033
16023,Connect_to,16035
16023,Connect_to,43035
16024,Connect_to,16023
16024,Connect_to,16027
16024,Connect_to,16028
16024,Connect_to,16029
16024,Connect_to,16036
16024,Connect_to,16037
16025,Connect_to,16023
16026,Connect_to,16021
16026,Connect_to,16022
16027,Connect_to,16024
16027,Connect_to,43035
16028,Connect_to,16022
16028,Connect_to,16024
16028,Connect_to,16038
16028,Connect_to,16039
16028,Connect_to,43035
16029,Connect_to,16022
16029,Connect_to,16024
16029,Connect_to,16031
16029,Connect_to,16038
16029,Connect_to,16039
16030,Connect_to,16033
16030,Connect_to,16034
16030,Connect_to,41293
16031,Connect_to,16029
16031,Connect_to,16032
16031,Connect_to,16034
16031,Connect_to,16036
16031,Connect_to,16037
16032,Connect_to,16023
16032,Connect_to,16031
16032,Connect_to,16033
16032,Connect_to,16034
16033,Connect_to,16023
16033,Connect_to,16030
16033,Connect_to,16032
16033,Connect_to,16034
16034,Connect_to,16030
16034,Connect_to,16031
16034,Connect_to,16032
16034,Connect_to,16033
16035,Connect_to,16023
16035,Connect_to,16036
16035,Connect_to,16037
16036,Connect_to,16024
16036,Connect_to,16031
16036,Connect_to,16035
16037,Connect_to,16024
16037,Connect_to,16031
16037,Connect_to,16035
16038,Connect_to,16028
16038,Connect_to,16029
16039,Connect_to,16028
16039,Connect_to,16029
16040,Connect_to,16063
16040,Connect_to,26537
16041,Connect_to,16063
16041,Connect_to,24204
16041,Connect_to,26537
16041,Connect_to,41876
16042,Connect_to,4206
16042,Connect_to,16043
16042,Connect_to,16047
16042,Connect_to,16054
16042,Connect_to,16055
16042,Connect_to,16056
16042,Connect_to,32505
16042,Connect_to,32506
16043,Connect_to,16042
16043,Connect_to,16045
16043,Connect_to,16047
16043,Connect_to,16053
16043,Connect_to,16054
16043,Connect_to,16057
16043,Connect_to,16058
16044,Connect_to,16045
16044,Connect_to,16049
16044,Connect_to,16053
16044,Connect_to,26287
16045,Connect_to,16043
16045,Connect_to,16044
16045,Connect_to,16046
16045,Connect_to,16053
16045,Connect_to,16056
16045,Connect_to,16058
16045,Connect_to,16059
16046,Connect_to,16045
16046,Connect_to,16047
16046,Connect_to,16048
16047,Connect_to,16042
16047,Connect_to,16043
16047,Connect_to,16046
16048,Connect_to,16046
16049,Connect_to,16044
16049,Connect_to,26287
16050,Connect_to,16053
16050,Connect_to,26287
16051,Connect_to,16052
16051,Connect_to,16054
16052,Connect_to,16051
16052,Connect_to,16053
16053,Connect_to,16043
16053,Connect_to,16044
16053,Connect_to,16045
16053,Connect_to,16050
16053,Connect_to,16052
16053,Connect_to,26287
16054,Connect_to,16042
16054,Connect_to,16043
16054,Connect_to,16051
16055,Connect_to,16042
16056,Connect_to,16042
16056,Connect_to,16045
16056,Connect_to,16057
16057,Connect_to,16043
16057,Connect_to,16056
16058,Connect_to,16043
16058,Connect_to,16045
16058,Connect_to,16059
16059,Connect_to,16045
16059,Connect_to,16058
16060,Connect_to,16064
16061,Connect_to,16062
16061,Connect_to,23998
16062,Connect_to,16061
16062,Connect_to,23998
16063,Connect_to,16040
16063,Connect_to,16041
16063,Connect_to,16064
16064,Connect_to,16060
16064,Connect_to,16063
16065,Connect_to,8995
16065,Connect_to,16066
16066,Connect_to,16065
16066,Connect_to,40330
16067,Connect_to,3566
16068,Connect_to,26803
16068,Connect_to,26805
16068,Connect_to,27787
16069,Connect_to,8984
16069,Connect_to,40334
16070,Connect_to,8984
16070,Connect_to,16071
16071,Connect_to,16070
16071,Connect_to,16072
16071,Connect_to,16075
16071,Connect_to,16076
16071,Connect_to,16077
16072,Connect_to,16071
16072,Connect_to,16073
16072,Connect_to,16074
16072,Connect_to,16075
16072,Connect_to,16077
16073,Connect_to,8987
16073,Connect_to,8993
16073,Connect_to,16072
16073,Connect_to,16074
16074,Connect_to,8987
16074,Connect_to,16072
16074,Connect_to,16073
16074,Connect_to,16076
16075,Connect_to,16071
16075,Connect_to,16072
16075,Connect_to,16076
16076,Connect_to,16071
16076,Connect_to,16074
16076,Connect_to,16075
16077,Connect_to,16071
16077,Connect_to,16072
16078,Connect_to,8988
16078,Connect_to,16079
16078,Connect_to,16080
16078,Connect_to,40337
16079,Connect_to,16078
16080,Connect_to,16078
16081,Connect_to,8982
16081,Connect_to,40337
16082,Connect_to,16088
16082,Connect_to,40337
16083,Connect_to,8985
16083,Connect_to,8991
16084,Connect_to,40337
16085,Connect_to,8984
16085,Connect_to,8991
16086,Connect_to,8984
16086,Connect_to,8991
16087,Connect_to,8984
16087,Connect_to,8991
16088,Connect_to,16082
16088,Connect_to,40337
16089,Connect_to,40334
16090,Connect_to,40334
16091,Connect_to,16093
16091,Connect_to,16094
16092,Connect_to,16093
16092,Connect_to,16094
16093,Connect_to,16091
16093,Connect_to,16092
16094,Connect_to,16091
16094,Connect_to,16092
16094,Connect_to,16095
16094,Connect_to,16096
16095,Connect_to,16094
16095,Connect_to,16096
16095,Connect_to,16097
16095,Connect_to,16100
16095,Connect_to,16112
16095,Connect_to,16114
16095,Connect_to,16115
16095,Connect_to,16117
16095,Connect_to,40334
16096,Connect_to,16094
16096,Connect_to,16095
16097,Connect_to,16095
16098,Connect_to,16099
16099,Connect_to,16098
16099,Connect_to,16100
16100,Connect_to,16095
16100,Connect_to,16099
16100,Connect_to,16111
16101,Connect_to,3566
16101,Connect_to,16102
16101,Connect_to,16106
16101,Connect_to,16108
16102,Connect_to,3566
16102,Connect_to,16101
16102,Connect_to,16106
16102,Connect_to,16107
16103,Connect_to,16104
16103,Connect_to,16108
16104,Connect_to,16103
16104,Connect_to,16105
16104,Connect_to,16106
16105,Connect_to,16104
16105,Connect_to,16106
16105,Connect_to,16108
16106,Connect_to,3564
16106,Connect_to,3566
16106,Connect_to,16101
16106,Connect_to,16102
16106,Connect_to,16104
16106,Connect_to,16105
16107,Connect_to,16102
16108,Connect_to,3564
16108,Connect_to,16101
16108,Connect_to,16103
16108,Connect_to,16105
16111,Connect_to,16100
16111,Connect_to,40334
16112,Connect_to,16095
16112,Connect_to,16114
16112,Connect_to,16115
16113,Connect_to,16114
16114,Connect_to,16095
16114,Connect_to,16112
16114,Connect_to,16113
16114,Connect_to,16115
16114,Connect_to,16116
16114,Connect_to,16119
16114,Connect_to,16120
16114,Connect_to,16121
16115,Connect_to,16095
16115,Connect_to,16112
16115,Connect_to,16114
16116,Connect_to,16114
16117,Connect_to,16095
16117,Connect_to,16118
16117,Connect_to,16120
16117,Connect_to,16125
16117,Connect_to,41293
16117,Connect_to,41875
16118,Connect_to,16117
16118,Connect_to,16122
16119,Connect_to,16114
16119,Connect_to,16120
16119,Connect_to,16121
16120,Connect_to,16114
16120,Connect_to,16117
16120,Connect_to,16119
16121,Connect_to,16114
16121,Connect_to,16119
16122,Connect_to,16118
16122,Connect_to,16123
16123,Connect_to,16122
16123,Connect_to,16124
16123,Connect_to,16127
16123,Connect_to,16128
16124,Connect_to,16123
16124,Connect_to,16125
16124,Connect_to,16126
16124,Connect_to,16128
16125,Connect_to,16117
16125,Connect_to,16124
16125,Connect_to,16126
16126,Connect_to,16124
16126,Connect_to,16125
16127,Connect_to,16123
16127,Connect_to,16128
16128,Connect_to,16123
16128,Connect_to,16124
16128,Connect_to,16127
16129,Connect_to,16130
16129,Connect_to,16132
16129,Connect_to,16133
16129,Connect_to,16134
16129,Connect_to,16135
16129,Connect_to,16136
16129,Connect_to,16137
16129,Connect_to,30526
16129,Connect_to,41228
16129,Connect_to,41557
16130,Connect_to,16129
16130,Connect_to,16133
16131,Connect_to,30527
16132,Connect_to,16129
16133,Connect_to,16129
16133,Connect_to,16130
16133,Connect_to,16134
16133,Connect_to,30558
16134,Connect_to,16129
16134,Connect_to,16133
16134,Connect_to,16135
16134,Connect_to,42422
16135,Connect_to,16129
16135,Connect_to,16134
16136,Connect_to,16129
16136,Connect_to,42422
16137,Connect_to,16129
16137,Connect_to,42422
16138,Connect_to,16139
16138,Connect_to,42422
16139,Connect_to,16138
16139,Connect_to,16173
16139,Connect_to,42419
16140,Connect_to,16141
16140,Connect_to,16142
16140,Connect_to,16143
16140,Connect_to,16144
16140,Connect_to,16145
16140,Connect_to,16146
16141,Connect_to,16140
16141,Connect_to,16142
16141,Connect_to,16149
16142,Connect_to,16140
16142,Connect_to,16141
16142,Connect_to,16148
16143,Connect_to,16140
16143,Connect_to,16144
16143,Connect_to,16148
16144,Connect_to,16140
16144,Connect_to,16143
16144,Connect_to,16147
16144,Connect_to,40337
16145,Connect_to,16140
16146,Connect_to,16140
16147,Connect_to,16144
16147,Connect_to,16148
16148,Connect_to,16142
16148,Connect_to,16143
16148,Connect_to,16147
16148,Connect_to,16149
16148,Connect_to,16151
16148,Connect_to,16152
16148,Connect_to,30525
16149,Connect_to,16141
16149,Connect_to,16148
16149,Connect_to,16150
16149,Connect_to,16173
16149,Connect_to,32453
16149,Connect_to,42419
16150,Connect_to,16149
16150,Connect_to,16151
16150,Connect_to,16166
16150,Connect_to,16167
16150,Connect_to,16168
16150,Connect_to,16169
16150,Connect_to,16171
16150,Connect_to,40019
16151,Connect_to,16148
16151,Connect_to,16150
16152,Connect_to,16148
16153,Connect_to,16154
16153,Connect_to,16156
16153,Connect_to,16161
16154,Connect_to,16153
16154,Connect_to,16156
16154,Connect_to,30523
16155,Connect_to,30521
16155,Connect_to,30522
16156,Connect_to,16153
16156,Connect_to,16154
16156,Connect_to,16157
16156,Connect_to,16161
16157,Connect_to,16156
16157,Connect_to,16158
16157,Connect_to,30520
16158,Connect_to,16157
16158,Connect_to,16159
16159,Connect_to,16158
16159,Connect_to,30520
16160,Connect_to,30520
16161,Connect_to,16153
16161,Connect_to,16156
16162,Connect_to,16163
16163,Connect_to,16162
16166,Connect_to,16150
16167,Connect_to,16150
16167,Connect_to,16168
16167,Connect_to,16170
16168,Connect_to,16150
16168,Connect_to,16167
16168,Connect_to,16169
16169,Connect_to,16150
16169,Connect_to,16168
16170,Connect_to,16167
16171,Connect_to,16150
16172,Connect_to,42419
16173,Connect_to,16139
16173,Connect_to,16149
16174,Connect_to,16179
16174,Connect_to,30557
16175,Connect_to,16176
16175,Connect_to,16177
16175,Connect_to,16180
16176,Connect_to,16175
16176,Connect_to,16178
16177,Connect_to,16175
16177,Connect_to,16178
16178,Connect_to,16176
16178,Connect_to,16177
16178,Connect_to,16198
16179,Connect_to,16174
16179,Connect_to,38959
16180,Connect_to,16175
16181,Connect_to,32453
16181,Connect_to,42419
16182,Connect_to,42419
16183,Connect_to,42419
16184,Connect_to,33355
16184,Connect_to,38961
16184,Connect_to,40022
16184,Connect_to,42419
16185,Connect_to,16186
16186,Connect_to,16185
16186,Connect_to,16187
16186,Connect_to,16188
16186,Connect_to,16189
16186,Connect_to,16191
16186,Connect_to,16194
16187,Connect_to,16186
16188,Connect_to,16186
16188,Connect_to,16194
16189,Connect_to,16186
16190,Connect_to,29240
16190,Connect_to,29509
16190,Connect_to,29516
16190,Connect_to,29517
16190,Connect_to,29518
16190,Connect_to,29713
16190,Connect_to,38959
16191,Connect_to,16186
16191,Connect_to,16193
16191,Connect_to,38959
16192,Connect_to,16193
16192,Connect_to,38959
16193,Connect_to,16191
16193,Connect_to,16192
16194,Connect_to,16186
16194,Connect_to,16188
16198,Connect_to,16178
16199,Connect_to,38959
16203,Connect_to,38959
16204,Connect_to,38959
16206,Connect_to,13684
16206,Connect_to,16207
16206,Connect_to,40022
16207,Connect_to,16206
16207,Connect_to,40022
16208,Connect_to,13684
16208,Connect_to,40022
16209,Connect_to,13683
16209,Connect_to,13684
16209,Connect_to,16210
16209,Connect_to,32455
16209,Connect_to,40022
16210,Connect_to,16209
16210,Connect_to,16211
16210,Connect_to,39113
16211,Connect_to,16210
16211,Connect_to,40022
16212,Connect_to,16213
16213,Connect_to,16212
16213,Connect_to,40022
16214,Connect_to,38961
16214,Connect_to,41593
16215,Connect_to,40020
16216,Connect_to,16219
16217,Connect_to,38961
16218,Connect_to,16219
16219,Connect_to,16216
